1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.052668113830877772e+00,1.326542305751442719e+00,1.000000000000000000e+00,7.075238513251265182e-01,4.197054214191359156e-01,4.941573017313509730e-01,-2.021285097989453106e-01,1.024771434289457828e+00,1.098093111698520197e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.422070400011734126e+00,1.755009957087361183e+00,8.275088286211477184e-01,7.935583823200857978e-01,9.837846614917892252e-01,-2.390820223844222880e+00,-4.434262245999874175e+00,-3.170869542573052424e+00,-4.429175394942549637e+00,-3.469167370025738162e+00,-1.384368263657927534e+00,-1.565151279051526234e-01,3.794316198578884247e-01,9.753499888716187227e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.001550627992716880e+00,8.858962588078682643e-01,5.614165090918913359e-01,1.955992414813745028e-01,3.584223934904720021e-01,-7.551695964025084695e-01,-1.039094631530051105e+00,-6.779242932441609248e-01,-1.031439374745723336e+00,-3.789961766362501816e+00,-7.840101949990472718e+00,-8.482818539366039801e+00,-7.798817556384395111e+00,-6.978739621902801282e+00,-3.676426742508629886e+00,-2.308441734707444848e+00,2.113179592794812711e-01,9.801728171358672359e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.022035948578749132e+00,7.913494635626849849e-01,5.435190222565716711e-01,5.283955331755788021e-02,-7.807370225049871104e-01,-3.078113694473611162e+00,-4.134646050080787560e+00,-2.535212071065920725e+00,1.378107920958931309e+00,3.380735521831518042e+00,5.060553862552868765e+00,-3.685839210542852129e+00,-7.008395821708839790e+00,-2.409548453687971659e+00,2.238373433288580738e-01,4.668392604594922446e+00,6.109805693857468967e+00,3.793660287663553454e+00,2.430193956126453170e+00,1.609571911079032303e+00,7.602809861644744815e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.854245213251718871e-01,3.278105598712724444e-01,-9.102663251467257854e-01,-3.797414485630255854e+00,-4.796187027196642916e+00,-4.723453183582186021e+00,-7.662117871544761982e+00,-8.106901218404269471e+00,-6.864663844341465371e+00,-1.430206651511882310e+00,3.445549930012787421e+00,5.063246121167272129e+00,4.823073958760875080e+00,-4.653112203618546161e+00,-4.123839557226714803e+00,4.127091626208304831e+00,1.033286081163866044e+01,7.953877338682581843e+00,5.875670115503163871e+00,-1.494991877401480762e+00,-2.024691663916322881e-01,-2.626527029911077005e+00,4.734988276792218564e-01,7.962605075058640791e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.562134096158843022e-01,-4.055721028140018003e-01,-1.726273270234357726e+00,-3.497407679115916324e+00,-4.281070677236436417e+00,-8.227765944431604694e+00,-7.594412884975335842e+00,-4.218613688724184740e+00,-2.526909811647488624e+00,4.303263443229377039e+00,2.703710176766794593e+00,3.845824481363194103e+00,7.215304372130192156e+00,1.063668102103473245e+01,7.115787929370942066e+00,9.054317202101010764e+00,8.911668819920359752e+00,5.451400725862612262e+00,2.866903756389976188e+00,-5.771016096790596350e+00,-5.670128496150721453e+00,-6.915629191539509613e+00,-1.121891645589569997e+00,5.551009619501964254e-01,8.242329376524752949e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.364429283648282754e-01,3.777332176405444053e-01,-1.551914845815460353e+00,-2.471988309799312500e+00,-2.583514122814972946e+00,-5.871858164397116830e+00,-6.076712203589360151e+00,-4.075056684661222839e+00,-5.506264526124743597e+00,2.093364265645684785e+00,3.749397999792094982e+00,3.317473591606913796e+00,8.715557679689256432e+00,1.662830302274642236e+01,2.159829453559575896e+01,2.469893676166353913e+01,1.635793620531886816e+01,1.434085661802296130e+01,6.142902241479634817e+00,-1.362914967456882565e+00,-9.594248250262785049e+00,-9.126817517698381010e+00,-6.430568416975805057e+00,-3.737040053203539269e+00,-8.400715836173434647e-01,7.034995332841492699e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.882650811864738705e-01,-3.891558557691108255e-01,-1.984224488036569367e+00,-1.698903672823713240e+00,-5.068658078817660506e-01,-6.240255466490226333e+00,-1.519221593876341592e+00,-2.525406674856599754e+00,1.817430928892822983e+00,2.727912419683163225e+00,-8.405424010649655830e-01,4.783507898624892896e+00,1.411341102583816287e+01,1.720180262346047328e+01,2.349648128188370322e+01,2.353331537283706965e+01,1.251300801536789642e+01,1.200979343492566365e+01,7.762440991757864062e+00,4.357384086465644124e+00,-2.885140549566576063e+00,-4.280566503544348755e+00,-2.667538837869341872e+00,-3.372903661534626618e+00,-9.042916863713473807e-03,1.000000000000000000e+00,1.000000000000000000e+00,9.901526505754771890e-01,8.983397439105157423e-01,4.070561092008216919e-01,-1.308428543961400958e+00,-1.161229797426390320e+00,9.719148987997683342e-01,-3.316072385201696449e+00,-4.404394350595659979e+00,-3.922857874066877581e+00,-3.128615547646954376e+00,2.205646944295465595e+00,9.701093980214205992e-01,1.316402959412140561e+01,2.137604371267314818e+01,1.859074007451343746e+01,1.390830627631650529e+01,1.326006181604637746e+01,9.482043909674613857e+00,1.171698559488157620e+01,1.175383469615145415e+01,9.429048167478427445e+00,4.438533069045193180e+00,1.219438180368619173e+00,2.274438068510761246e-01,-1.424856791030431280e+00,7.372302051490233765e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.988637673740935474e-01,1.220311756272460357e+00,2.290664823927387739e-01,-3.088582204924867014e+00,-3.779879129232778467e+00,1.101837478478639554e+00,-5.613601124518561303e-01,-5.929074439336504909e+00,-2.510634161599145653e+00,-1.640639450041148306e+00,-1.862016663185644516e+00,5.868911933769230593e+00,1.722265487798814121e+01,1.566509662841849959e+01,-1.308268792034545047e+00,-4.255255942305283590e+00,1.865444394054712740e+00,7.271764212877029010e+00,6.173966381200929554e+00,9.100875289066983953e+00,1.459715822766646909e+01,1.383118197841531583e+01,1.006206103583746980e+01,3.194077172199764725e+00,3.924239698462550496e-01,9.685508020640960503e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.131770451541469047e+00,-1.550698635247335311e+00,-4.651680339580795298e+00,-2.716763805431415602e+00,3.052115776357123167e+00,1.150506584103730079e+00,-6.717393501574123960e+00,1.082777987761691652e+00,3.390568317911597518e+00,1.050458089815973040e+01,8.594259301595975842e+00,6.982081821174642933e+00,-5.067894427074318031e+00,-1.588560475860826848e+01,-1.240420917263039868e+01,-4.204429210403765715e+00,2.368333790564426611e+00,3.700608052769501777e-01,6.989257952660619111e+00,1.546313216534025514e+01,2.393935980570674360e+01,1.721287737686471075e+01,6.078674994545468557e+00,1.574832982156125105e+00,2.367044384284282099e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.384643008464386149e-01,-1.191581105816902575e+00,-5.467629795892826827e+00,1.071286756380407601e+00,5.575832910510569285e+00,2.121064072648310539e+00,1.481439788039263128e+00,8.256163375396242898e+00,1.242649975711956323e+01,8.502554256548631173e+00,2.172821595170261855e+00,-4.681165441075912703e+00,-1.817156155151868191e+01,-2.125813280567200891e+01,-1.667425607897262196e+01,-1.252745346642143254e+01,-1.309258947981858334e+01,-9.487550479499248013e+00,7.087745454703364700e+00,1.758051059923037940e+01,2.469797725365788921e+01,2.023789995781388740e+01,7.449842040377138375e+00,1.517137663314536367e+00,2.089855661203598114e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.321198661088720749e+00,2.498494986312433941e-01,-3.411883236142061904e+00,1.705424945990341890e+00,9.472828224120181773e+00,7.101663784740551932e+00,9.961057771671235628e+00,1.926626391103907565e+01,1.778513370993453790e+01,7.582170902167475468e+00,-4.764533027584268332e+00,-1.755343049832163160e+01,-1.907421886093423424e+01,-1.818306175387771972e+01,-1.971619236517664220e+01,-2.560079315800458843e+01,-1.953181274642251353e+01,-1.052938613136421253e+01,7.841711137173744461e+00,2.201570386249512268e+01,2.281092448408074347e+01,1.755087471839787483e+01,7.946688031466026203e+00,8.572985131134884806e-01,1.125994874127583589e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.143986801756255556e-01,-1.958747082025580566e+00,4.741507100493179472e+00,1.339689963108668280e+01,1.328294832097470213e+01,1.617479691733024794e+01,1.818449469409539176e+01,1.638568339797738460e+01,5.240573351138188229e+00,-1.556972063758544778e+01,-1.956328738894512753e+01,-1.854613122583641882e+01,-2.309005207704961293e+01,-2.789364225698783173e+01,-2.723390865078239642e+01,-2.161505356815691314e+01,-8.931148055312270628e+00,8.114221237620720117e+00,1.839528680422474594e+01,1.780516875469949767e+01,1.488447666016383053e+01,8.454472482101685671e+00,7.943472514086520331e-01,9.878230018809582846e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.766063558270205780e-01,-1.119537005244004124e+00,9.119387013351902382e+00,2.066834257859550661e+01,2.177223756074243610e+01,2.517231853591448854e+01,1.840457438828897452e+01,1.232406219301680217e+01,-5.637666463540551121e+00,-1.407098340646439460e+01,-1.800162891079342842e+01,-2.111386939922280348e+01,-2.175731988205905765e+01,-2.591824990357025271e+01,-2.580211665415432876e+01,-1.512054811529793596e+01,-6.476248075022024153e+00,9.189092601207045519e+00,1.277761498616281344e+01,1.012224965614399963e+01,1.204203757143653242e+01,7.431620700100100230e+00,6.965382073455304024e-01,7.946810586806397625e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.014443323040564282e+00,6.371748132299916989e-01,-1.112885881337420946e+00,1.160357108919594538e+01,2.041342269157263445e+01,2.656911825723987164e+01,2.448671186398466304e+01,9.081853917614386873e+00,-5.132448485936190741e-01,-8.714181679559965588e+00,-1.258901836950341924e+01,-1.637942523496903036e+01,-1.682910973081362371e+01,-1.577423743216829877e+01,-2.331394706288427798e+01,-1.775217885696933706e+01,-7.875704319868841452e+00,-5.225781180316506180e+00,4.537642563695662545e+00,1.014626337202636996e+01,4.866278912417145719e+00,9.259514284286776586e+00,6.557880132083240277e+00,3.760541807175247220e-01,8.960271699066435502e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.117765662793962056e+00,1.869483558314059823e-01,-1.034529309935178498e-01,1.258059263862806887e+01,2.082311186843594086e+01,2.469612274717412603e+01,2.185584799387044086e+01,4.594825212702016159e+00,-4.850773274966702076e+00,-2.530934581798582439e+00,-6.822152339075833183e+00,-1.330153365722761905e+01,-1.376263766966164148e+01,-1.230267530015490429e+01,-1.361118872382535905e+01,-1.421552145652815824e+01,-8.288145083430224602e+00,-4.381120497724899643e+00,-9.849595647770554852e-01,1.717432612163991124e+00,2.695185221704086587e+00,5.592721101594642086e+00,4.103415196190063341e+00,-1.269254340965874084e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.346663680947938646e+00,-1.076507965945837642e-01,2.736787511130971406e+00,1.228960969412712956e+01,1.767427286261010977e+01,2.185528371300595651e+01,1.830370179684750909e+01,1.021719036509500800e+00,-3.554533232361500428e+00,-1.669449613169893265e-01,-6.603185027374277816e+00,-9.155640564751470478e+00,-7.915445055353335313e+00,-5.922532097512365645e+00,-7.713261718612577589e+00,-3.601724370947110287e+00,-2.557075629094184510e+00,-4.757976173640154904e+00,-6.705376785293855058e+00,-6.012655190229199142e+00,-7.859309170873827188e-01,3.745131871958561565e+00,3.129256061103210307e+00,1.216980647451868736e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.200769722064716660e+00,-5.428034023768986138e-01,1.558780428255219119e+00,8.365066507851775413e+00,1.064025281288642510e+01,1.231208630340684174e+01,9.178233474658146207e+00,4.209721356085644572e+00,5.595666327496589432e+00,5.934983278112667904e+00,9.256522894823533409e-01,-7.930324877008958495e-01,1.665479212674861431e+00,-3.211678047473615294e+00,-4.947804042224969834e+00,-2.395058498397192093e+00,-2.019417339976826931e+00,-4.611637221701656131e+00,-1.052779141673158136e+01,-4.912743992135813365e+00,4.034114310700008255e-01,3.331622076113300412e+00,8.600760084089172919e-01,9.935534331961409782e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.187126999791931370e+00,-2.229677276079752080e+00,1.050212242091950188e+00,2.987372194279679150e+00,9.850964353348166114e+00,3.410369635467091598e+00,5.238967327768805582e+00,9.175681280321279942e+00,1.478684468084900416e+01,1.466497479470309706e+01,1.585564126538242924e+01,1.196108761203559823e+01,5.495582092033426846e+00,5.681915224201636860e+00,2.362412505352675218e+00,2.323217427014132586e+00,-3.986322760968462831e+00,-8.776147843082496181e+00,-5.209571407116797559e+00,-1.480293356285367956e+00,2.583441142572230564e+00,1.613781089682022607e+00,-4.120094538298842979e-01,1.048332299468564210e+00,1.907163093718601932e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.042216305944215105e+00,-2.005683361378713947e+00,-5.335350664432229051e-01,4.171777351340356432e+00,6.839090735901679707e+00,6.945458279394716605e+00,4.200791121215507573e+00,1.158363679708767968e+01,1.205765206259555455e+01,1.130740703167754013e+01,5.648191322856529695e+00,3.934434059916639637e+00,3.649187250994772480e+00,6.551814214132504866e+00,5.040935638364471671e+00,7.092485756733556412e-01,-9.837151970251267752e-01,-3.906352567291440092e+00,-2.247168620563699537e-01,3.477051445850730449e+00,1.228607321517490414e+00,-4.734883741818175507e-01,-5.739108086502400785e-02,1.572637308983820592e+00,2.791382900681855794e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.935564606409784005e-01,-1.015269550011157706e+00,6.347063388752849367e-01,6.092515435754328301e+00,9.141233829850662573e+00,5.860873026244920680e+00,7.084904663884350917e+00,1.031240819619881677e+01,1.114045445230368792e+01,8.935268868638647888e+00,7.527162313275154837e+00,1.187475724576490599e+01,1.133200832036335370e+01,1.097515393369933534e+01,7.063535734543297195e+00,2.618353254144999198e+00,4.185602784833478696e-01,3.020203427118721251e+00,2.720587684916920601e+00,-1.031710628493165138e-01,-5.711057022805386962e-01,-8.737649701360075127e-01,4.179611131949670932e-01,1.390584109795509171e+00,1.894563606305843528e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.414283136092080895e-01,3.185063999607362084e-01,-5.437999045966788181e-01,2.130763464807287733e+00,5.008443366914987038e+00,3.056659180465351344e+00,-4.624158351408632073e-01,1.605700630139423213e+00,1.968054693721059900e+00,3.608197589533742367e+00,2.559313768623254770e+00,1.061551466985376102e+01,1.449707671907782114e+01,8.758255481834195777e+00,5.727840328412542981e+00,6.588512753212648398e+00,6.424475137861112017e+00,3.527758059917785793e+00,1.159298349129843919e-01,-1.414172524615809667e+00,-1.362670123279672740e+00,-1.454109541614251766e+00,5.835960976761225272e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.092956879460721176e+00,8.287898705390607246e-01,7.460209312159105099e-02,8.753863507488834905e-01,-9.456069206555595130e-01,-8.601911530585688581e+00,-1.462166571604319820e+01,-1.818288858528267937e+01,-1.319393123598199935e+01,-7.179777686688633587e+00,-2.679765738586266099e+00,2.566410346340859405e+00,1.919849617010290554e+00,8.776624615166042087e-01,4.058738735992911018e+00,3.196444135859922042e+00,1.417356516321984117e+00,5.806123192164314162e-01,7.412567017427447169e-01,-2.031877437221503435e-01,-2.034189343754816415e-01,6.601632464029909553e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.060313132842198858e+00,1.493706927657799000e+00,1.693929798674902676e+00,5.922200842393724463e-01,-2.849054770028034866e+00,-6.917313371726757865e+00,-8.073450020614432177e+00,-9.747966462734591886e+00,-6.538348323724811451e+00,-3.021617271286658912e+00,-1.534676846490265145e+00,-2.413745482335372117e+00,-2.183512160365990606e+00,-1.349270567755929573e+00,9.190318948823634759e-01,1.481220039645047448e+00,1.746938446370173814e+00,1.784766100043100545e+00,1.161243177875920685e+00,4.768580969840424677e-01,2.910302209441709698e-01,8.447297591324010035e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.055458834512025934e+00,1.471167900419393604e+00,1.449954991413809902e+00,-8.288881443808943095e-01,-2.985749890568145215e+00,-3.135452661454463108e+00,-3.097666631256470460e+00,-4.144365182458716212e+00,-1.853838536662534953e+00,-7.881228839639147221e-01,-1.539661887550395125e+00,-2.272169377233621113e+00,-1.837728293279194292e+00,-5.386802745997448794e-01,-8.712920332418081504e-01,3.487619355502488694e-01,4.459611498393037388e-01,1.150003603812881581e+00,1.039362647809054074e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.306227498385572616e-01,-2.353013412781641833e-02,-4.737165784482609832e-01,-2.784948427157383222e-01,3.647649995615923624e-01,5.687930859880233614e-01,8.411391825462279925e-01,5.724792085594729851e-01,3.291052674213051366e-01,4.436315157298251211e-01,1.991333730490785214e-01,-4.534443431825506132e-01,-8.349413644992689787e-02,4.500291025556450442e-01,8.670523029969730011e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
